country,year,enep,disprop,pr,plurality,closeness,growth,lnincome,pec1,pec20,vote_pec,smallpec,largepec,turnout,year2,enep_bw,disprop_bw,pr_bw,plurality_bw,closeness_bw,growth_bw,lnincome_bw,pec1_bw,pec20_bw,vote_pec_bw,smallpec_bw,largepec_bw,turnout_bw,enep_wi,disprop_wi,pr_wi,plurality_wi,closeness_wi,growth_wi,lnincome_wi,pec1_wi,pec20_wi,vote_pec_wi,smallpec_wi,largepec_wi,turnout_wi
Norway,1997,5.07000017166138,3.44000005722046,1,0,21.2999992370605,4.822716165594116,10.472112655639648,1,1,0.260400009155273,1,0,0.7830000305175779,19970,4.652000013351441,4.074108730316163,1,0,13.076999458312988,2.1737362179499002,10.256439208984375,0.9,0.8,0.3716099973678589,0.4,0.5,0.7941700091552734,0.41800015830993864,-0.6341086730957031,0,0,8.222999778747512,2.6489799476442157,0.21567344665527344,0.09999999999999998,0.19999999999999996,-0.11120998821258588,0.6,-0.5,-0.011169978637695421
Norway,2001,6.17999982833862,3.22000002861023,1,0,3.09999847412109,1.4752813136239809,10.546011924743652,1,1,0.22,1,0,0.75,20010,4.652000013351441,4.074108730316163,1,0,13.076999458312988,2.1737362179499002,10.256439208984375,0.9,0.8,0.3716099973678589,0.4,0.5,0.7941700091552734,1.5279998149871794,-0.854108701705933,0,0,-9.977000984191898,-0.6984549043259194,0.28957271575927734,0.09999999999999998,0.19999999999999996,-0.15160999736785888,0.6,-0.5,-0.04417000915527336
Norway,2005,5.11,2.73,1,0,10.63,1.8926040302472273,10.611135482788086,1,1,0.8863,0,1,0.764,20050,4.652000013351441,4.074108730316163,1,0,13.076999458312988,2.1737362179499002,10.256439208984375,0.9,0.8,0.3716099973678589,0.4,0.5,0.7941700091552734,0.45799998664855934,-1.344108730316163,0,0,-2.4469994583129875,-0.2811321877026729,0.35469627380371094,0.09999999999999998,0.19999999999999996,0.514690002632141,-0.4,0.5,-0.030170009155273347
Norway,2009,4.55,3.13,1,0,12.46,-2.8994474417309846,10.601606369018555,1,1,0.4772,0,1,0.7637,20090,4.652000013351441,4.074108730316163,1,0,13.076999458312988,2.1737362179499002,10.256439208984375,0.9,0.8,0.3716099973678589,0.4,0.5,0.7941700091552734,-0.10200001335144115,-0.944108730316163,0,0,-0.6169994583129874,-5.073183659680884,0.3451671600341797,0.09999999999999998,0.19999999999999996,0.10559000263214113,-0.4,0.5,-0.030470009155273314
Portugal,1976,4,3.54118061065674,1,0,11.439998626709,3.9027132288151876,8.642234802246094,0,0,0,0,0,0.833000030517578,19760,3.466923082058246,4.937783128298246,1,0,13.53230728149415,2.1617319587733417,9.05366560129019,0.6923076923076923,0.15384615384615385,0.18945384392371545,0.5384615384615384,0.15384615384615385,0.7100538391113281,0.533076917941754,-1.3966025176415062,0,0,-2.0923086547851497,1.7409812700418459,-0.41143079904409596,-0.6923076923076923,-0.15384615384615385,-0.18945384392371545,-0.5384615384615384,-0.15384615384615385,0.12294619140624985
Portugal,1979,3.00999999046326,3.74000000953674,1,0,18.0999984741211,4.512542915158122,8.747247695922852,1,1,0.658099975585938,0,1,0.875,19790,3.466923082058246,4.937783128298246,1,0,13.53230728149415,2.1617319587733417,9.05366560129019,0.6923076923076923,0.15384615384615385,0.18945384392371545,0.5384615384615384,0.15384615384615385,0.7100538391113281,-0.456923091594986,-1.1977831187615062,0,0,4.567691192626951,2.35081095638478,-0.30641790536733815,0.3076923076923077,0.8461538461538461,0.4686461316622226,-0.5384615384615384,0.8461538461538461,0.16494616088867187
Portugal,1980,2.89000010490417,3.9300000667572,1,0,19.5999984741211,3.4643713244285124,8.781304359436035,1,1,0.934199981689453,0,1,0.853999938964844,19800,3.466923082058246,4.937783128298246,1,0,13.53230728149415,2.1617319587733417,9.05366560129019,0.6923076923076923,0.15384615384615385,0.18945384392371545,0.5384615384615384,0.15384615384615385,0.7100538391113281,-0.576922977154076,-1.0077830615410464,0,0,6.067691192626951,1.3026393656551707,-0.27236124185415456,0.3076923076923077,0.8461538461538461,0.7447461377657375,-0.5384615384615384,0.8461538461538461,0.14394609985351592
Portugal,1983,3.74000000953674,3.03999996185303,1,0,9.5,-0.6352021310580369,8.79732894897461,1,0,0.186900005340576,1,0,0.7859999847412109,19830,3.466923082058246,4.937783128298246,1,0,13.53230728149415,2.1617319587733417,9.05366560129019,0.6923076923076923,0.15384615384615385,0.18945384392371545,0.5384615384615384,0.15384615384615385,0.7100538391113281,0.2730769274784941,-1.8977831664452163,0,0,-4.03230728149415,-2.7969340898313786,-0.25633665231558034,0.3076923076923077,-0.15384615384615385,-0.002553838583139456,0.46153846153846156,-0.15384615384615385,0.07594614562988278
Portugal,1985,4.76999998092651,3.63000011444092,1,0,9.20000076293945,2.5266056766285914,8.799456596374512,1,0,0.159700002670288,1,0,0.754000015258789,19850,3.466923082058246,4.937783128298246,1,0,13.53230728149415,2.1617319587733417,9.05366560129019,0.6923076923076923,0.15384615384615385,0.18945384392371545,0.5384615384615384,0.15384615384615385,0.7100538391113281,1.3030768988682642,-1.307783013857326,0,0,-4.3323065185547005,0.3648737178552497,-0.254209004915678,0.3076923076923077,-0.15384615384615385,-0.02975384125342745,0.46153846153846156,-0.15384615384615385,0.04394617614746088
Portugal,1987,2.98000001907349,6.11999988555908,1,0,28.5,6.410062670871142,8.901251792907715,1,0,0.12460000038147,1,0,0.725999984741211,19870,3.466923082058246,4.937783128298246,1,0,13.53230728149415,2.1617319587733417,9.05366560129019,0.6923076923076923,0.15384615384615385,0.18945384392371545,0.5384615384615384,0.15384615384615385,0.7100538391113281,-0.48692306298475607,1.182216757260834,0,0,14.96769271850585,4.2483307120978004,-0.15241380838247487,0.3076923076923077,-0.15384615384615385,-0.06485384354224545,0.46153846153846156,-0.15384615384615385,0.015946145629882835
